Codigo_PRTR,index,Nombre_del_complejo,Cantidad_total_atmosfera,Empresa_matriz,Municipio,Provincia,Longitud,Latitud,CNAE_2009,Actividad económica principal
1867,1614,CASTILLEJO SAENZ P SAMANES MIRANDA A Y GUERRA PARIS F ,15.316,CASTILLEJO SAENZ P SAMANES MIRANDA A Y GUERRA PARIS F,Valtierra,Navarra,-1.63491,42.19821,Explotación de ganado porcino,
9314,1615,"COTES GANADERA, S.L. ",15.3,"COTES GANADERA, S.L.",Olmedo,Valladolid,-4.755814,41.294828,Explotación de ganado porcino,
8750,1616,JESÚS MANUEL BEAMONTE SEVILLANO ,15.3,JESÚS MANUEL BEAMONTE SEVILLANO,Agreda,Soria,-1.882183,41.90585,Explotación de ganado porcino,
8258,1617,"ESTEBAN DURÁN E HIJOS,S.L ",15.3,"ESTEBAN DURÁN E HIJOS, S.L",Alba de Tormes,Salamanca,-5.488408,40.8184,Explotación de ganado porcino,
6783,1618,GRANJA EL CARDIEL ,15.3,PRODUCCIONES AGROPECUARIAS EL CARDIEL,"Pedraja de Portillo, La",Valladolid,-4.691355,41.472429,Avicultura,
4460,1619,JOSÉ SATURNINO GARCÍA MOLINERO ,15.3,"GARCÍA MOLINERO, JOSÉ SATURNINO",Langa de Duero,Soria,-3.314444,41.685556,Explotación de ganado porcino,
4455,1620,"FUENTES PÉREZ, SOCIEDAD COOPERATIVA ",15.3,FUENTES PÉREZ,Espinosa de Verrato,Palencia,-3.977792,41.951825,Explotación de ganado porcino,
4313,1621,PERFECTO MATÉ PÉREZ ,15.3,"MATÉ PÉREZ, PERFECTO",Piña de Esgueva,Valladolid,-4.409895,41.727448,Explotación de ganado porcino,
9744,1622,GRANJA JORDÀ ,15.28,"JORDÀ, SC",Riumors,Girona,3.032136,42.227649,Explotación de ganado porcino,
6460,1623,GRANJA FONTARNAU ,15.28,"MURUCUC, S.L.",Vic,Barcelona,2.212158,41.902427,Explotación de ganado porcino,
7754,1624,JOSÉ PAGÁN GARCÍA ,15.277,JOSÉ PAGÁN GARCÍA,Fuente Alamo de Murcia,Murcia,-1.189536,37.663121,Explotación de ganado porcino,
9845,1625,ES500950000287-EJEA DE LOS CABALLEROS ,15.25,"MARABRU,S.C.",Eje de los Caballeros,Zaragoza,-1.337577,42.13889,Explotación de ganado porcino,
5612,1626,PROYECTOS ROTUR-3 S.L. ,15.248,"PROYECTOS ROTUR -3,S.L.","Pueblanueva, La",Toledo,-4.6965,39.7185,Explotación de ganado porcino,
9178,1627,GRANJA VILALTELLA ,15.247,"GRANGES TERRAGRISA, S.L.U.",Sant Boi de Lluçanès,Barcelona,2.12696,42.033267,Explotación de ganado porcino,
2479,1628,GRANJA FERMAGA ,15.208,"RAMON I CABALLOL, JAUME","Fuliola, La",Lleida,0.999406,41.701701,Explotación de ganado porcino,
10014,1629,"EXPLOTACIÓN AVÍCOLA DE POLLOS DE ENGORDE ""EL LLANO"" ",15.2,DIEGO MEDINA BÉJAR,Villamanrique de la Condesa,Sevilla,-6.291,37.232,Avicultura,
9441,1630,FRANCISCO JOSÉ REVELLES SALVATIERRA ,15.2,FRANCISCO JOSÉ REVELLES SALVATIERRA,Chimeneas,Granada,-3.786,37.113,Explotación de ganado porcino,
8187,1631,FRANCISCO JAVIER MARTÍN RODRÍGUEZ - MIRONCILLO ,15.2,FRANCISCO JAVIER MARTIN RODRIGUEZ,Mironcillo,Avila,-4.836389,40.571667,Explotación de ganado porcino,
8093,1632,"CANTOS BLANCOS NORTE, S.L (CAMPERAS) ",15.2,"CANTOS BLANCOS NORTE, S.L",Villabraz,León,-5.443056,42.263056,Avicultura,
7930,1633,TORREGUTIÉRREZ ,15.2,"RODRÍGUEZ SACRISTÁN, S.L.",Cuellar,Segovia,-4.344444,41.407222,Explotación de ganado porcino,
6848,1634,"HAPE 1001, S.L. ",15.2,"HAPE 1001, S.L.",Cuevas de Almanzora,Almeria,-1.883275,37.300607,Explotación de ganado porcino,
6261,1635,GRANJA OQUILLAS ,15.2,CENTRO DE VIAJEROS S.A.,Oquillas,Burgos,-3.706783,41.823231,Explotación de ganado porcino,
72,1636,EXPLOTACIÓN LOMA DE NIEVA ,15.2,AGROPOR S.L.,Huercal,Almeria,-1.986493,37.440677,Explotación de ganado porcino,
9463,1637,GRANJA PERELLO-GINE ,15.185,"EMILI PERELLO CORTS I CARME GINE BERNAT, C.B.",Arbeca,Lleida,0.923518,41.551521,Avicultura,
6188,1638,EXPLOTACION PORCINA DE CEBO - LOS BONILLOS ,15.167,"EXPLOTACIONES LOS BONILLOS, S.L.",Lorca,Murcia,-1.908529,37.614676,Explotación de ganado porcino,
8010,1639,"CASTELL GARCIA, COOP ",15.156,CASTELL GARCÍA COOP,Sant Mateu,Castellón,0.188485,40.459647,Explotación de ganado porcino,
9903,1640,ES220270000043-ANGÜÉS ,15.15,INTEGRACIONES PORCINAS DEL PIRINEO 2015 S.A.,Angües,Huesca,-0.153595,42.11084,Explotación de ganado porcino,
6186,1641,PEDRO ANTONIO IGLESIAS GAZQUEZ ,15.139,PEDRO ANTONIO IGLESIAS GAZQUEZ,Lorca,Murcia,-1.922238,37.723786,Explotación de ganado porcino,
4531,1642,ES220890000029-CERDOS-CASTILLONROY ,15.125,"MARQUES & MORELL, S.L.",Castillonroy,Huesca,0.5161,41.886,Explotación de ganado porcino,
9562,1643,ENRIQUE DE ANDRÉS PÉREZ ,15.1,ENRIQUE DE ANDRÉS PÉREZ,Lastras del Pozo,Segovia,-4.28725,40.893494,Explotación de ganado porcino,
7864,1644,"GANADOS LA CORRALINA, S.L.U. ",15.1,"GANADOS LA CORRALINA, S.L.U.",Mayalde,Zamora,-5.824611,41.239611,Explotación de ganado porcino,
6123,1645,ANGELICA MOLINERO SANZ ,15.1,ANGELICA MOLINERO SANZ,Montejo de Arévalo,Segovia,-4.691441,41.169221,Explotación de ganado porcino,
1307,1646,"RÍO GRANDE, S.C. ",15.1,"RÍO GRANDE, S.C.",Cártama,Malaga,-4.721738,36.729525,Explotación de ganado porcino,
7988,1647,PEDRO CARRIÓN SERRANO ,15.025,"GANADOS CARRION, S.L.",Fuentealbilla,Albacete,-1.523,39.0886,Explotación de ganado porcino,
8565,1648,"GRANJA OVIMAR, S.A ",15.022,"GRANJA OVIMAR, S.A",Novés,Toledo,-4,40.02,Avicultura,
9172,1649,GRANJA EL SENGLAR ,15.017,"EL SENGLAR NUM. 67, S.L.",Prats de Lluçanès,Barcelona,2.036047,42.013852,Explotación de ganado porcino,
9923,1650,ES221360000167-LALUEZA ,15,TORRESIN SCP,Lalueza,Huesca,-0.281668,41.932635,Explotación de ganado porcino,
9873,1651,ES221720000016-PEÑALBA ,15,PEX ARAGON S.L.,Peñalba,Huesca,-0.036737,41.501898,Explotación de ganado porcino,
9860,1652,ES502520000175-TAUSTE ,15,EXPLOTACIONES GANADERAS VALDESPARTERA,Tauste,Zaragoza,-1.109618,41.973347,Explotación de ganado porcino,
9409,1653,ES440990000002-CERDOS-ESCUCHA ,15,"TIRADO RODRÍGUEZ, LORENA",Escucha,Teruel,-0.811547,40.792806,Explotación de ganado porcino,
8761,1654,ES500220000031-CERDOS-ALMOLDA (LA) ,15,INARA S.L.,"Almolda, La",Zaragoza,-0.22663,41.506786,Explotación de ganado porcino,
8749,1655,PORCIDUERO S.L. ,15,PORCIDUERO S.L.,Gormaz,Soria,-3.014194,41.516833,Explotación de ganado porcino,
7846,1656,ES440420000031-CERDOS-BLANCAS ,15,"PORCINO TORRALBA, SL",Blancas,Teruel,-1.528346,40.842068,Explotación de ganado porcino,
7703,1657,GRANJA LAS MIJARADAS ,15,GUSTAVO VIÑÉ TORCA,Hurones,Burgos,-3.5952,42.413261,Avicultura,
7541,1658,ES221100000163-CERDOS-FONZ ,15,HNOS. PUEO BUIL S.C.,Fonz,Huesca,0.207572,41.991681,Explotación de ganado porcino,
7532,1659,ES220230000005-CERDOS-ALMUNIENTE ,15,GRANJA MARIANGEL S.L.,Almuniente,Huesca,-0.405323,41.931771,Explotación de ganado porcino,
6928,1660,ES220940000001-CERDOS-CHALAMERA ,15,JOAQUIN BAYONA Y CIA S.C.,Chalamera ,Huesca,0.16619,41.66307,Explotación de ganado porcino,
6356,1661,"FINCA ""EL CHAPARRAL"" ",15,MANUEL LUNA PAREJA,Pedrera,Sevilla,-4.916771,37.250606,Explotación de ganado porcino,
4445,1662,JOSÉ ANTONIOTEJEDOR SANZ ,15,"TEJEDOR SANZ, JOSÉ ANTONIO",Pedrajas de San Esteban,Valladolid,-4.587722,41.325881,Explotación de ganado porcino,
4052,1663,ES502520000148-CERDOS-TAUSTE ,15,"EXPLOTACIONES GANADERAS ARAGONESAS, S.A.",Tauste,Zaragoza,-1.234096,41.898756,Explotación de ganado porcino,
3816,1664,ES221720000012-CERDOS-PEÑALBA ,15,EXPLOTACIONES BAJO ARAGON,Peñalba,Huesca,-0.132385,41.52017,Explotación de ganado porcino,
3567,1665,EXPLOTACIÓN PORCINA LA ALAMEDA ,15,JUAN CARRETERO TORRES,Alconera,Badajoz,-6.469188,38.379715,Explotación de ganado porcino,
3261,1666,ES442320000085-CERDOS-TORRIJO DEL CAMPO ,15,MAXIMO LAZARO JULVE,Torrijo del Campo,Teruel,-1.317678,40.808705,Explotación de ganado porcino,
2817,1667,ES502090000800-GALLINAS-PINSEQUE ,15,GRANJA PINSEQUE,Pinseque,Zaragoza,-1.10827,41.732612,Avicultura,
2035,1668,ES501890000014-CERDOS-NONASPE ,15,GANADOS CERVERA EJARQUE S.L.,Monaspe,Zaragoza,0.197789,41.230908,Explotación de ganado porcino,
1150,1669,ES221580000216-CERDOS-MONZÓN ,15,EXPLOTACIONES BERDALA MONTULL,Monzón,Huesca,0.202397,41.856856,Explotación de ganado porcino,
5285,1670,ES501180000024-CERDOS-GALLUR ,14.99,"GRANJA LIZALGON, S.L.",Gallur,Zaragoza,-1.343349,41.844663,Explotación de ganado porcino,
5573,1671,AVÍCOLA PADRINO SL. ,14.963,AVÍCOLA PADRINO SL.,Villaluenga de la Sagra,Toledo,-3.9322,40.0444,Avicultura,
7671,1672,GRANJA SOLBA ,14.902,"AGROPECUARIA SOLBA, SAT 620 CAT",Isona,Lleida,1.032988,42.117091,Explotación de ganado porcino,
8361,1673,"PORCINO DEHESA VILLORIA, C.B. ",14.9,"PORCINO DEHESA VILLORIA, C.B.",Fresno de Sayago,Zamora,-5.991986,41.287331,Explotación de ganado porcino,
6021,1674,PEDRO GALLEGO LOIS ,14.9,"PEDRO GALLEGO LOIS. A LAMA, SAA Nº 8. DOZÓN, PONTEVEDRA",Dozón,Pontevedra,-8.005543,42.600547,Explotación de ganado porcino,
5353,1675,OFELIA RECIMIL GARCIA ,14.9,OFELIA RECIMIL GARCIA,Silleda,Pontevedra,-8.325738,42.741429,Explotación de ganado porcino,
7297,1676,TOTACER S.C.L. ,14.898,TOTACER SCL,Totanés,Toledo,-4.2188,39.5404,Explotación de ganado porcino,
9471,1677,RAMADERES FECUSA ,14.889,"RAMADERES FECUSA, S.L.",Miralcamp,Lleida,0.913504,41.596317,Explotación de ganado porcino,
9151,1678,GRANJA MONELLOTS ,14.885,"GRANGES TERRAGRISA, S.L.U.",Sant Bartomeu del Grau,Barcelona,2.166596,41.935159,Explotación de ganado porcino,
6368,1679,GELATS ,14.885,"GRANGES TERRAGRISA, S.L.U.",Santa Cecília de Voltregà,Barcelona,2.198525,42.00433,Explotación de ganado porcino,
7203,1680,AVÍCOLA BARCO S.L. ,14.865,AVICOLA BARCO S.L.,Fontanar,Guadalajara,-3.1636,40.5368,Avicultura,
7283,1681,AGROPECUARIAS EL TINTO S.L. ,14.829,AGROPECUARIAS EL TINTO S.L.,Polán,Toledo,-4.1684,39.5935,Explotación de ganado porcino,
2257,1682,ES221120000114-CERDOS-FRAGA ,14.825,MONTULL SABATE JORGE,Fraga,Huesca,0.363844,41.500013,Explotación de ganado porcino,
8359,1683,GRUPO EMPRESARIAL FAMILIA PÉREZ (GREMPE) ,14.8,GRUPO EMPRESARIAL FAMILIA PÉREZ S.L,Espinosa de Cerrato,Palencia,-3.971914,41.963706,Explotación de ganado porcino,
8243,1684,ANA MARÍA GAGO RAMOS ,14.8,ANA MARIA GAGO RAMOS,Santiz,Salamanca,-5.855722,41.209281,Explotación de ganado porcino,
7788,1685,GRANJA SANKY ,14.787,GRANJA SANKY SL,Sant Bartomeu del Grau,Barcelona,2.154853,41.996811,Explotación de ganado porcino,
3022,1686,GRANJA PADULLES ,14.787,"RAMADERA ANOIA SEGARRA, SA",Torà,Lleida,1.405731,41.803233,Explotación de ganado porcino,
2521,1687,ES440860000009-CERDOS-CRETAS ,14.784,"PEGGY FARM, S.L.",Cretas,Teruel,0.143424,40.970649,Explotación de ganado porcino,
7246,1688,GRANJAS SEGURA S.A. ,14.764,"GRANJAS SEGURA, S.A.",Almoguera,Guadalajara,-2.9672,40.2873,Avicultura,
2905,1689,LOS SATILES ,14.731,DEHESA SANTA INÉS,Peraleda del Zaucejo,Badajoz,-5.593715,38.511471,Explotación de ganado porcino,
7287,1690,HEPELCOS S.L. ,14.71,HEPELCOS S.L.,"Pueblanueva, La",Toledo,-4.6893,39.7162,Explotación de ganado porcino,
7873,1691,RICARDO CÁCERES MUÑOZ ,14.7,RICARDO CÁCERES MUÑOZ,Cuéllar,Segovia,-4.362058,41.384786,Explotación de ganado porcino,
6612,1692,EXPLOTACION PORCINA DE MADRES PARADA DE SIL ,14.7,"COREN, S.C.L",Parada de Sil,Ourense,-7.576075,42.38376,Explotación de ganado porcino,
2835,1693,ES5009500000301-CERDOS-EJEA DE LOS CABALLEROS ,14.7,RONAMI S.L.,Ejea de los Caballeros,Zaragoza,-1.179542,42.165885,Explotación de ganado porcino,
6480,1694,LA VILA ,14.697,"MOLIST COLOMER, RAMON",Santa María del Corcò,Barcelona,2.314477,42.029398,Explotación de ganado porcino,
6192,1695,EXPLOTACION PORCINA DE CEBO RANCISCO JOSE BELMONTE PEREZ Y D. JOSE ANTONIO BELMONTE PEREZ ,14.665,RANCISCO JOSE BELMONTE PEREZ Y D. JOSE ANTONIO BELMONTE PEREZ,Lorca,Murcia,-1.859889,37.863935,Explotación de ganado porcino,
4349,1696,ES220800000081-CERDOS-CAPELLA ,14.658,AGROPECUARIA DEL ISABENA S.L.,Capella,Huesca,0.383396,42.201834,Explotación de ganado porcino,
6185,1697,EXPLOTACION PORCINA DE CEBO - BLAS Y MIGUEL ANDREO ,14.637,BLAS Y MIGUEL ANDREO MIRAS,Lorca,Murcia,-1.710438,37.801544,Explotación de ganado porcino,
5856,1698,ES502300000027-SÁDABA ,14.635,"ARROSPIDE ARANDA, S.C.",Sádaba,Zaragoza,-1.26803,42.28441,Explotación de ganado porcino,
9742,1699,GRANJA LES COMES ,14.623,RAMON CLOSA MANUEL,"Espluga de Francolí, L'",Tarragona,1.131879,41.402425,Explotación de ganado porcino,
9227,1700,LES PLANES ,14.623,S.A.T. LA COROMINA 990 CAT,Gurb,Barcelona,2.212679,41.967952,Explotación de ganado porcino,
6472,1701,GRANJA GERMANS RAMON ,14.623,"RAMON 92, S.C.P.",Oliola,Lleida,1.141667,41.801605,Explotación de ganado porcino,
8118,1702,JOSÉ MANUEL SOENGAS CALVO ,14.6,JOSÉ MANUEL SOENGAS CALVO,Lalín,Pontevedra,-7.998236,42.674422,Explotación de ganado porcino,
6318,1703,"MAFEPORK GANADEROS, S.L. ",14.6,"MAFEPORK GANADEROS, S.L.",Olvega,Soria,-1.997808,41.772314,Explotación de ganado porcino,
8173,1704,GRANJA PINOSO ,14.599,"BIBIANO Y CIA, S.L.",Mónovar,Alicante,-0.961959,38.456591,Explotación de ganado porcino,
7965,1705,GRANJA LA SALA ,14.59,ANTONI DESEURES GALLIFA,Sant Bartomeu del Grau,Barcelona,2.141304,41.98086,Explotación de ganado porcino,
8933,1706,GRANJA MEJO ,14.569,"PELLICER VIDAL, CB SERRA ORTONOVES",Coll de Nargó,Lleida,1.299285,42.17233,Explotación de ganado porcino,
1288,1707,GANADOS GILI (TORREGROSSA) ,14.541,"GANADOS GILI, SA",Torregrossa,Lleida,0.827146,41.583774,Explotación de ganado porcino,
6196,1708,GRANJA FELI ,14.528,"PIGAINSA, S.L",Lorca,Murcia,-1.628411,37.596169,Explotación de ganado porcino,
5332,1709,ES221160000122-CERDOS-GRAÑÉN ,14.523,AGROPECUARIA HNOS GARCIA MURILLO,Grañén,Huesca,-0.3922,41.885169,Explotación de ganado porcino,
9532,1710,"IBERJOCAR, S. COOP. ",14.5,"IBERJOCAR, S. COOP.","Hiniesta, La",Zamora,-5.833944,41.566417,Explotación de ganado porcino,
312,1711,GRANJA EL RAURELL ,14.491,"LA TOR DE LA QUAR, S.L.","Quar, La",Barcelona,1.960793,42.071591,Explotación de ganado porcino,
9466,1712,GRANJA SERRABLANCA ,14.458,S.A.T. LA COROMINA 990 CAT,Gurb,Barcelona,2.207663,41.988047,Explotación de ganado porcino,
9467,1713,GRANJA GARRIGAS ,14.441,JOSEP MARIA GRAS VILASECA,Sant Guim de Freixenet,Lleida,1.405214,41.644506,Explotación de ganado porcino,
7418,1714,CEBADERO PORCINO LOS POCICOS ,14.441,CEBADERO PORCINO LOS POCICOS,Alhama de Murcia,Murcia,-1.432343,37.856965,Explotación de ganado porcino,
7608,1715,ES221970000069-CERDOS-ROBRES ,14.435,"GANADERIA RIBAS, S.L.",Robres,Huesca,-0.448854,41.853483,Explotación de ganado porcino,
5352,1716,EXPLOTACION PORCINA MONTIHOGAR ,14.424,"JUAN JIMENEZ GARCIA, S.A.",Lorca,Murcia,-1.625914,37.611449,Explotación de ganado porcino,
9175,1717,GRANJA CENTELLES ,14.416,RAMON CENTELLES CAPSADA,Rajadell,Barcelona,1.665342,41.741868,Explotación de ganado porcino,
8521,1718,"GRANJA PORCINA ""MORONTA"" ",14.4,JOSÉ MORONTA ROSADO,Teba,Malaga,-4.918,37.000339,Explotación de ganado porcino,
7828,1719,ES221630000850-GALLINAS-NUENO ,14.4,INTEROVO AVICOLA HUESCA,Nueno,Huesca,-0.444595,42.235765,Avicultura,
4261,1720,VALDALGUIS II ,14.4,VALDALGUIS S.L.,Pinarejos,Segovia,-4.274039,41.249736,Explotación de ganado porcino,
2937,1721,ES501810000008-CERDOS-MUEL ,14.4,PROMOTORA ACROPECUARIA PAYON SA,Muel,Zaragoza,-1.154537,41.497346,Explotación de ganado porcino,
1215,1722,BARTOLOMÉ BENÍTEZ BENÍTEZ ,14.4,BARTOLOMÉ BENÍTEZ BENÍTEZ,Huercal,Almeria,-1.893216,37.447357,Explotación de ganado porcino,
6434,1723,MAS NOEL ,14.378,"PINO AYALA, C.B.",Vinyols i els Arcs,Tarragona,1.032887,41.122688,Explotación de ganado porcino,
9718,1724,ES222200000023-SESA ,14.375,"A.D.E. RAMADERS, SL",Sesa,Huesca,-0.24499,41.995615,Explotación de ganado porcino,
4356,1725,"GRANJA VILLANUEVA, S.A.-EL POMO ",14.347,"GRANJA VILLANUEVA, S.A.",Artajona,Navarra,-1.787252,42.605663,Explotación de ganado porcino,
8241,1726,"FINCA LA GILA, S.L ",14.3,"FINCA LA GILA, S.L.",Vallelado,Segovia,-4.453889,41.373333,Explotación de ganado porcino,
7875,1727,LA REVOLTILLA ,14.3,"GANADERIA CASASECA 2010, S.L.U.",Aldeaseca de Alba,Salamanca,-5.439131,40.829525,Explotación de ganado porcino,
1108,1728,ES221720000006-CERDOS-PEÑALBA ,14.29,PIENSOS COSTA. S.A.,Peñalba,Huesca,-0.015533,41.490826,Explotación de ganado porcino,
9206,1729,JORDI MORE ANGRILL ,14.25,JORDI MORE ANGRILL,Ivars d'Urgell,Lleida,0.991947,41.676295,Explotación de ganado porcino,
8917,1730,GRANJA LA POBLA ,14.25,"BROVIA PIJUAN, SL",Artesa de Segre,Lleida,1.089421,41.885279,Explotación de ganado porcino,
1184,1731,ES222250000122-CERDOS-TAMARITE DE LITERA ,14.243,LUQUE LAVILLA Y ASOCIADOS S.L.,Tamarite de Litera,Huesca,0.424089,41.866651,Explotación de ganado porcino,
8252,1732,Mª DEL CARMEN TORIBIO GÓMEZ ,14.2,Mª DEL CARMEN TORIBIO GÓMEZ,Villabrágima,Valladolid,-5.102778,41.808889,Explotación de ganado porcino,
6004,1733,GRANJA VILLAMARÍA ,14.2,"GANADOS VILLAMARÍA, S.L.",Nijar,Almeria,-2.132459,36.920007,Explotación de ganado porcino,
4390,1734,"CALAVIA RUIZ, S.C. (ANTES SANTIAGO CALAVIA PEÑUELAS)_ ",14.2,"CALVIA RUIZ, S.C.",Olvega,Soria,-2.000872,41.833747,Explotación de ganado porcino,
3352,1735,GRANJA MAIALS ,14.163,"COOPERATIVA TECNICA AGROPECUARIA, S.C.C.L",Maials,Lleida,0.478355,41.379631,Explotación de ganado porcino,
9221,1736,GRANJA LA PALLISSA ,14.13,"RAMADERA MONTBRI, SAT",Aiguamurcia,Tarragona,1.352638,41.320548,Explotación de ganado porcino,
6198,1737,EXPLOTACION PORCINA DE CEBO - ANGEL HEREDIA ,14.129,ANGEL HEREDIA GARCIA,Mazarrón,Murcia,-1.31207,37.59994,Explotación de ganado porcino,
8264,1738,"CAMPILLODOS, S.L ",14.1,"CAMPILLODOS, S.L.",Chañe,Segovia,-4.448925,41.340028,Explotación de ganado porcino,
4446,1739,"PIENSOS MONTEJURRA, S.L. ",14.1,"PIENSOS MONTEJURRA, S.L.",Amusco,Palencia,-4.467103,42.167736,Avicultura,
4327,1740,ES502520000149-CERDOS-TAUSTE ,14.1,GRANJA PUYZARRALLA,Tauste,Zaragoza,-1.140789,41.958192,Explotación de ganado porcino,
2844,1741,ES502400000801-GALLINAS-SÁSTAGO ,14.1,"FERRUZ EROLES,S.C",Sástago,Zaragoza,-0.328672,41.32408,Avicultura,
9958,1742,CASANOVA DE BRUGUERES ,14.058,"PARERA FONT, SCP",Sant Pere de Vilamajor,Barcelona,2.376449,41.683043,Explotación de ganado porcino,
9956,1743,EXPLOTACIÓ CARLOS GARCÍA MONCLÚS ,14.058,CARLOS GARCÍA MONCLÚS,Alcarrás,Lleida,0.497442,41.578346,Explotación de ganado porcino,
9928,1744,GRANJA LES TORTES ,14.058,PERE CLAVER PUIG MAYORAL,Torrefeta i Florejacs,Lleida,1.206901,41.808136,Explotación de ganado porcino,
9737,1745,TEULERIA DEL CUNÍ ,14.058,"PRAT PARAREDA, SL",Santa María del Corcò,Barcelona,2.321723,42.001161,Explotación de ganado porcino,
9155,1746,EL PUJOL ,14.058,JOSEP CAMPS SEGALES,Gurb,Barcelona,2.236331,41.953891,Explotación de ganado porcino,
9145,1747,EXPLOPIGS 4300 ,14.058,"EXPLOPIGS 4300, S.L.",Bellvis,Lleida,0.824488,41.65218,Explotación de ganado porcino,
6463,1748,GRANJA MOLNER ,14.058,MOLNER BORRAS JOAN,Montmajor,Barcelona,1.670042,41.971053,Explotación de ganado porcino,
498,1749,CAN AUBREDA ,14.058,"CATALANA DE PINSOS, S.A.",Santpedor,Barcelona,1.845253,41.778141,Explotación de ganado porcino,
9263,1750,ES229030000107-CERDOS-SAN MIGUEL DEL CINCA ,14.04,"AGROCANAL,SC.",San Miguel del Cinca,Huesca,0.119312,41.801484,Explotación de ganado porcino,
8858,1751,CARARAC ,14.022,"GRANGES TERRAGRISA, S.L.U.",Santa María del Corcò,Barcelona,2.316193,42.045133,Explotación de ganado porcino,
8909,1752,CAN MARSAL ,14.01,"GRANGES TERRAGRISA, S.L.U.","Masies de Voltregà, Les",Barcelona,2.236268,41.98942,Explotación de ganado porcino,
9134,1753,GRANJA GOMEZ MARTI ,14,ESTEVE GOMEZ MARTI,Linyola,Lleida,0.893277,41.721909,Avicultura,
8125,1754,ES220800000087-CERDOS-CAPELLA ,14,AGROPECUARIA DEL ISABENA S.L.,Capella,Huesca,0.41286,42.193711,Explotación de ganado porcino,
1118,1755,ES221250000003-CERDOS-HUESCA ,14,EXPLOTACIONES GANADERAS ESTICHE S.L.,Huesca,Huesca,-0.417652,42.092492,Explotación de ganado porcino,
988,1756,GRANXA A BALOIRA ,14,GRANXA A BALOIRA,Toques,Coruña (A),-7.955383,43.021259,Explotación de ganado porcino,
71,1757,GRANJA NÍJAR ,14,AGROPECUARIA DEL GUADIATO S.L.,Nijar,Almeria,-2.18795,36.939357,Explotación de ganado porcino,
1196,1758,HUEVOS MONTERDE ,13.985,"HUEVOS MONTERDE, SLU",Sinarcas,Valencia,-1.240428,39.733041,Explotación de ganado porcino,
845,1759,CAN XURLO ,13.982,LA MASSANA SCCL,Campllong,Girona,2.830004,41.906219,Explotación de ganado porcino,
7210,1760,PIENSOS COMPUESTOS ROBLEDO - GRANJA VENEZUELA ,13.98,"PIENSOS COMPUESTOS ROBLEDO, S.L.",Calera y Chozas,Toledo,-4.9857,39.8939,Explotación de ganado porcino,
1831,1761,"URSUA SOBEJANO, S.L. ",13.98,"URSUA SOBEJANO, S.L.",Funes,Navarra,-1.80348,42.31732,Explotación de ganado porcino,
8648,1762,SAT 5966 MOLI VELL (PARCELAS 58 Y 59) ,13.968,SAT 5966 MOLI VELL,"Salzadella, la",Castellón,0.171361,40.412189,Explotación de ganado porcino,
8862,1763,GRANJA TAPANES ,13.966,RAUL TAPANES ZURBANO,Sarroca de Lleida,Lleida,0.572164,41.452431,Explotación de ganado porcino,
2828,1764,ES500950000118-CERDOS-EJEA DE LOS CABALLEROS ,13.958,FINCA LA TORRAZA C.B.,Ejea de los Caballeros,Zaragoza,-1.286346,42.19701,Explotación de ganado porcino,
1383,1765,JOSÉ VICENTE INIESTA MEDINA ,13.932,JOSÉ VICENTE INIESTA MEDINA,Utiel,Valencia,-1.290719,39.581607,Explotación de ganado porcino,
2812,1766,ES502520000046-CERDOS-TAUSTE ,13.92,GRANJA TORREMIRA S.L.,Tauste,Zaragoza,-1.229052,41.97824,Explotación de ganado porcino,
9669,1767,ES222130000181-SARIÑENA ,13.9,EXPLOTACIONES GANADERAS ESTICHE S.L.,Sariñena,Huesca,-0.236229,41.721746,Explotación de ganado porcino,
9269,1768,ES222130000172-CERDOS-SARIÑENA ,13.9,EXPLOTACIONES GANADERAS ESTICHE S.L.,Sariñena,Huesca,-0.254569,41.719718,Explotación de ganado porcino,
543,1769,"GRANJA BERLANGUILLA, S.A. ",13.9,"GRANJA BERLANGUILLA, S.A.",Jerez de La Frontera,Cádiz,-5.908574,36.653909,Explotación de ganado porcino,
6187,1770,EXPLOTACION PORCINA DE CEBO - ANTONIO ORTUÑO ,13.899,ANTONIO ORTUÑO ELVIRA,Lorca,Murcia,-1.865723,37.709305,Explotación de ganado porcino,
1862,1771,"FUERTES VICENTE, EDUARDO Y JUAN PABLO ",13.833,FUERTES VICENTE EDUARDO Y JUAN PABLO,Villafranca,Navarra,-1.734294,42.265622,Explotación de ganado porcino,
8692,1772,"EL CANTO FUSIQUE, S.L ",13.8,"EL CANTO FUSIQUE, S.L",Cantalejo,Segovia,-3.861022,41.263069,Explotación de ganado porcino,
8663,1773,SOCIEDAD COOPERATIVA ADRIBAR ,13.8,SOCIEDAD COOPERATIVA ADRIBAR,Lerma,Burgos,-3.769756,42.006978,Explotación de ganado porcino,
5239,1774,GRANJA FUENTE DE LA HIGUERA ,13.8,NUTRICIÓN GANADOS DEL SUR S.L.,Diezma,Granada,-3.358025,37.319324,Explotación de ganado porcino,
6654,1775,"ELCUAZ BARBERIA, JAVIER ",13.796,"ELCUAZ BARBERIA, JAVIER",Villafranca,Navarra,-1.718611,42.275578,Explotación de ganado porcino,
2522,1776,ES222540000144-CERDOS-ZAIDÍN ,13.765,"PEGGY FARM, S.L.",Zaidin,Huesca,0.264938,41.603996,Explotación de ganado porcino,
